url	start	end	label	source_caption
https://www.youtube.com/watch?v=ouvP3twvHhQ	5554.470	5554.840	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5559.990	5560.300	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5593.930	5594.220	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5600.050	5600.520	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	5631.750	5632.080	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	5633.970	5634.420	Israelis.	Israelis.
https://www.youtube.com/watch?v=ouvP3twvHhQ	5642.870	5643.220	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	5654.350	5654.680	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5660.530	5660.840	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5777.610	5777.840	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5786.210	5786.580	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5795.230	5795.660	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	5807.530	5807.800	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5874.670	5874.980	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	5951.300	5951.570	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6482.650	6483.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6565.750	6566.120	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6579.850	6580.480	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	6656.340	6656.670	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6665.280	6665.630	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6689.500	6690.030	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6704.780	6705.410	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	6708.320	6708.930	Israel?	Israel?
https://www.youtube.com/watch?v=ouvP3twvHhQ	6729.520	6730.090	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6735.900	6736.290	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6744.100	6744.450	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6749.740	6750.310	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6754.040	6754.610	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	6793.750	6794.060	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6805.190	6805.560	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	6858.550	6859.060	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	6935.050	6935.780	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7014.250	7015.220	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7021.230	7021.320	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7054.610	7055.100	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7055.010	7055.220	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7074.710	7075.140	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	7075.350	7075.800	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7090.280	7090.570	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7132.900	7133.470	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7135.880	7136.390	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7165.390	7166.080	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7166.690	7166.920	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7169.130	7169.340	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7205.690	7206.140	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	7253.070	7253.680	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7258.230	7258.600	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7297.450	7297.760	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7342.270	7342.600	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7388.560	7388.850	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7405.720	7406.090	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7439.000	7439.490	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7449.880	7450.470	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	7488.840	7489.150	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	7571.170	7571.560	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7573.270	7573.600	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7602.950	7603.260	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	7856.280	7856.630	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	7870.480	7870.870	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7923.960	7924.510	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	7966.100	7966.910	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	7992.700	7993.110	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8115.280	8115.590	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8127.280	8127.690	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8147.040	8147.530	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8182.700	8182.990	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8200.080	8200.350	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8250.980	8251.370	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8265.700	8266.150	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8283.060	8283.330	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8401.530	8401.920	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8409.430	8409.880	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8469.910	8470.280	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8584.090	8584.580	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	8640.410	8640.720	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8642.590	8642.960	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8644.910	8645.300	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8756.590	8757.220	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8799.660	8799.990	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8808.200	8808.410	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8860.110	8860.800	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8904.250	8904.780	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8950.230	8950.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	8951.530	8951.920	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8956.190	8956.420	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8974.030	8974.300	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8984.910	8985.520	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	8992.470	8992.960	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	8999.650	9000.320	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9002.490	9002.860	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9122.490	9122.760	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9126.170	9126.380	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9142.890	9143.220	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9182.630	9183.920	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9321.030	9321.920	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	9345.330	9346.500	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	9642.040	9642.370	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9655.820	9656.090	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9693.820	9694.370	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	9713.180	9713.630	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	9826.380	9826.830	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9831.880	9832.390	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9862.830	9863.140	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9867.690	9868.300	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9902.570	9902.880	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	9908.870	9909.220	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	9958.810	9959.320	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	9981.990	9982.900	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	9999.510	10000.000	-Israel	-Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10096.420	10096.750	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10102.400	10102.730	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10127.160	10128.510	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10192.400	10192.690	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10194.980	10195.290	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10205.060	10205.370	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10217.360	10217.850	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10250.180	10250.530	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10281.050	10281.960	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10304.270	10304.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10305.770	10306.100	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10315.210	10315.620	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10355.450	10355.820	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10358.450	10358.960	Israeli?	Israeli?
https://www.youtube.com/watch?v=ouvP3twvHhQ	10366.830	10367.160	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10368.730	10369.200	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10369.790	10370.200	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10372.090	10372.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10394.320	10395.070	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10396.600	10397.030	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10402.430	10402.680	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10421.820	10422.230	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10427.380	10428.270	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10450.300	10450.690	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10455.720	10456.070	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10472.860	10473.190	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10515.410	10515.740	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10516.850	10517.240	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10552.780	10553.110	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10612.230	10612.520	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10637.070	10637.480	Israeli,	Israeli,
https://www.youtube.com/watch?v=ouvP3twvHhQ	10646.210	10646.520	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10660.430	10660.880	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	10663.090	10663.520	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10666.890	10667.300	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	10668.710	10669.160	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10683.790	10684.160	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10684.650	10684.900	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10702.370	10702.620	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10785.150	10785.780	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10788.210	10788.620	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10822.890	10823.260	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10826.590	10826.840	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10832.390	10832.860	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10859.380	10859.830	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10861.660	10862.070	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10864.260	10864.610	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10868.960	10869.290	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10874.160	10874.470	Israel?	Israel?
https://www.youtube.com/watch?v=ouvP3twvHhQ	10890.420	10890.870	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10892.660	10893.110	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10894.260	10894.650	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	10895.800	10896.090	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10913.960	10914.250	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10920.160	10920.670	Israeli.	Israeli.
https://www.youtube.com/watch?v=ouvP3twvHhQ	10921.660	10922.090	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10940.300	10940.650	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10941.460	10941.770	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10953.380	10953.810	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10956.080	10956.410	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10973.240	10973.770	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	10987.540	10987.870	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	10998.300	10998.510	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11010.760	11011.250	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	11013.400	11013.750	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11022.820	11023.250	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11063.020	11063.430	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11075.850	11076.260	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11077.170	11077.660	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	11080.770	11081.260	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11102.830	11103.200	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11145.150	11145.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11148.910	11149.380	Israelis.	Israelis.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11189.150	11189.580	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11201.250	11201.800	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	11209.990	11210.440	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	11232.890	11233.300	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	11265.070	11265.480	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11268.990	11269.420	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11284.590	11285.200	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11292.390	11292.720	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11298.350	11298.740	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11302.770	11303.120	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11303.830	11304.120	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11330.690	11331.080	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11339.250	11339.760	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11349.900	11350.270	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11352.920	11353.350	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11357.620	11357.930	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11362.060	11362.530	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11367.250	11367.660	Israelis	Israelis
https://www.youtube.com/watch?v=ouvP3twvHhQ	11367.930	11368.600	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11371.650	11372.080	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11395.230	11395.520	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11398.050	11398.340	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11429.030	11429.320	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11430.270	11430.500	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11432.990	11433.280	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11439.690	11440.420	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11449.450	11449.820	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11455.510	11455.860	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11511.630	11512.140	Israelis.	Israelis.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11516.650	11517.000	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11517.790	11518.120	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11530.170	11530.900	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11544.000	11544.570	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11555.890	11556.320	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11607.650	11608.580	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11626.540	11626.810	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11651.610	11652.100	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	11675.270	11675.600	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11699.930	11700.380	Israelis.	Israelis.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11715.310	11715.800	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11723.350	11723.800	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11724.430	11725.260	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11734.930	11735.260	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11746.250	11746.620	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11756.290	11756.580	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11785.570	11785.960	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11811.480	11811.910	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11816.320	11816.790	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11820.320	11820.630	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11821.700	11822.070	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11827.200	11827.610	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11833.480	11833.830	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11848.820	11849.230	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11889.910	11890.300	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	11900.570	11900.920	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11904.510	11904.900	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11908.850	11909.300	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11913.790	11914.080	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11934.870	11935.200	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11942.370	11942.940	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	11948.190	11948.520	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11972.350	11972.840	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	11975.910	11976.340	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	11982.250	11982.600	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	11985.730	11986.100	Israel.	Israel.
https://www.youtube.com/watch?v=ouvP3twvHhQ	12005.460	12005.850	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	12011.480	12011.930	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12015.240	12016.110	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12024.840	12025.310	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	12061.880	12062.450	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12071.840	12072.170	Israel,	Israel,
https://www.youtube.com/watch?v=ouvP3twvHhQ	12114.810	12115.440	Israel's	Israel's
https://www.youtube.com/watch?v=ouvP3twvHhQ	12123.750	12124.300	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	12139.260	12139.690	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	12140.720	12141.130	Israel	Israel
https://www.youtube.com/watch?v=ouvP3twvHhQ	12144.920	12145.230	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12146.020	12146.330	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12156.640	12157.050	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12159.100	12159.470	Israeli	Israeli
https://www.youtube.com/watch?v=ouvP3twvHhQ	12167.840	12168.450	Israel.	Israel.
